probe_id,literal,probe_kind,actual_valid,epoch,p_valid,correct
B24,(()))())((,balanced_invalid,False,80,0.004539,1
B25,(())))(((),balanced_invalid,False,0,0.550401,0
B25,(())))(((),balanced_invalid,False,10,0.813599,0
B25,(())))(((),balanced_invalid,False,20,0.893199,0
B25,(())))(((),balanced_invalid,False,30,0.844723,0
B25,(())))(((),balanced_invalid,False,40,0.838487,0
B25,(())))(((),balanced_invalid,False,50,0.578631,0
B25,(())))(((),balanced_invalid,False,60,0.381538,1
B25,(())))(((),balanced_invalid,False,70,0.403831,1
B25,(())))(((),balanced_invalid,False,80,0.371464,1
B26,(())))(()(,balanced_invalid,False,0,0.350011,1
B26,(())))(()(,balanced_invalid,False,10,0.054567,1
B26,(())))(()(,balanced_invalid,False,20,0.033305,1
B26,(())))(()(,balanced_invalid,False,30,0.015684,1
B26,(())))(()(,balanced_invalid,False,40,0.016891,1
B26,(())))(()(,balanced_invalid,False,50,0.009196,1
B26,(())))(()(,balanced_invalid,False,60,0.008633,1
B26,(())))(()(,balanced_invalid,False,70,0.007541,1
B26,(())))(()(,balanced_invalid,False,80,0.007687,1
B27,(())))()((,balanced_invalid,False,0,0.439692,1
B27,(())))()((,balanced_invalid,False,10,0.073972,1
B27,(())))()((,balanced_invalid,False,20,0.095562,1
B27,(())))()((,balanced_invalid,False,30,0.045233,1
B27,(())))()((,balanced_invalid,False,40,0.033015,1
B27,(())))()((,balanced_invalid,False,50,0.011515,1
B27,(())))()((,balanced_invalid,False,60,0.007405,1
B27,(())))()((,balanced_invalid,False,70,0.009038,1
B27,(())))()((,balanced_invalid,False,80,0.007990,1
B28,(()))))(((,balanced_invalid,False,0,0.389667,1
B28,(()))))(((,balanced_invalid,False,10,0.043993,1
B28,(()))))(((,balanced_invalid,False,20,0.025878,1
B28,(()))))(((,balanced_invalid,False,30,0.008939,1
B28,(()))))(((,balanced_invalid,False,40,0.006458,1
B28,(()))))(((,balanced_invalid,False,50,0.002910,1
B28,(()))))(((,balanced_invalid,False,60,0.002187,1
B28,(()))))(((,balanced_invalid,False,70,0.002486,1
B28,(()))))(((,balanced_invalid,False,80,0.002242,1
B29,()((())))(,balanced_invalid,False,0,0.335323,1
B29,()((())))(,balanced_invalid,False,10,0.033579,1
B29,()((())))(,balanced_invalid,False,20,0.027020,1
B29,()((())))(,balanced_invalid,False,30,0.012275,1
B29,()((())))(,balanced_invalid,False,40,0.010887,1
B29,()((())))(,balanced_invalid,False,50,0.007027,1
B29,()((())))(,balanced_invalid,False,60,0.009674,1
B29,()((())))(,balanced_invalid,False,70,0.010103,1
B29,()((())))(,balanced_invalid,False,80,0.010736,1
B30,()(()()))(,balanced_invalid,False,0,0.321311,1
B30,()(()()))(,balanced_invalid,False,10,0.027088,1
B30,()(()()))(,balanced_invalid,False,20,0.014499,1
B30,()(()()))(,balanced_invalid,False,30,0.005667,1
B30,()(()()))(,balanced_invalid,False,40,0.004804,1
B30,()(()()))(,balanced_invalid,False,50,0.004773,1
B30,()(()()))(,balanced_invalid,False,60,0.008213,1
B30,()(()()))(,balanced_invalid,False,70,0.008322,1
B30,()(()()))(,balanced_invalid,False,80,0.008860,1
B31,()(())())(,balanced_invalid,False,0,0.379806,1
B31,()(())())(,balanced_invalid,False,10,0.056317,1
B31,()(())())(,balanced_invalid,False,20,0.057384,1
B31,()(())())(,balanced_invalid,False,30,0.030029,1
B31,()(())())(,balanced_invalid,False,40,0.028344,1
B31,()(())())(,balanced_invalid,False,50,0.015709,1
B31,()(())())(,balanced_invalid,False,60,0.017148,1
B31,()(())())(,balanced_invalid,False,70,0.017135,1
B31,()(())())(,balanced_invalid,False,80,0.017676,1
B32,()(()))((),balanced_invalid,False,0,0.519364,0
B32,()(()))((),balanced_invalid,False,10,0.740302,0
B32,()(()))((),balanced_invalid,False,20,0.805420,0
B32,()(()))((),balanced_invalid,False,30,0.683591,0
B32,()(()))((),balanced_invalid,False,40,0.652543,0
B32,()(()))((),balanced_invalid,False,50,0.376001,1
B32,()(()))((),balanced_invalid,False,60,0.268659,1
B32,()(()))((),balanced_invalid,False,70,0.299791,1
B32,()(()))((),balanced_invalid,False,80,0.279495,1
